Date,Open,High,Low,Close,Adj Close,Volume
1979-07-09,4.522547,4.572797,4.522547,4.522547,2.469120,1063671
1979-07-10,4.522547,4.547672,4.472296,4.522547,2.469120,416911
1979-07-11,4.522547,4.522547,4.497422,4.497422,2.455403,199003
1979-07-12,4.497422,4.522547,4.434608,4.447171,2.427967,230843
1979-07-13,4.384358,4.384358,4.283857,4.283857,2.338804,304474
1979-07-16,4.283857,4.321545,4.271294,4.283857,2.338804,89551
1979-07-17,4.271294,4.271294,4.107980,4.145668,2.263360,383081
1979-07-18,4.145668,4.221044,4.020042,4.221044,2.304512,453727
1979-07-19,4.221044,4.271294,4.221044,4.258732,2.325087,327360
1979-07-20,4.246169,4.246169,4.195918,4.195918,2.290795,538303
1979-07-23,4.195918,4.208481,4.170793,4.183356,2.283936,195023
1979-07-24,4.183356,4.208481,4.170793,4.170793,2.277076,373130
1979-07-25,4.170793,4.170793,4.107980,4.170793,2.277076,421886
1979-07-26,4.170793,4.233606,4.170793,4.221044,2.304512,660690
1979-07-27,4.221044,4.346670,4.221044,4.334107,2.366240,182088
1979-07-30,4.334107,4.371795,4.308982,4.346670,2.373099,255719
1979-07-31,4.359233,4.459734,4.359233,4.434608,2.421108,143282
1979-08-01,4.434608,4.497422,4.434608,4.497422,2.455403,253729
1979-08-02,4.497422,4.572797,4.497422,4.547672,2.482836,694520
1979-08-03,4.547672,4.572797,4.472296,4.497422,2.455403,325370
1979-08-06,4.497422,4.597923,4.472296,4.597923,2.510273,400991
1979-08-07,4.597923,4.761237,4.572797,4.685861,2.558283,560193
1979-08-08,4.710986,4.773799,4.710986,4.748674,2.592576,1233818
1979-08-09,4.748674,4.748674,4.648173,4.698424,2.565142,571138
1979-08-10,4.698424,4.710986,4.660736,4.698424,2.565142,837802
1979-08-13,4.723549,4.798925,4.723549,4.761237,2.599435,704470
1979-08-14,4.761237,4.798925,4.736112,4.798925,2.620012,616909
1979-08-15,4.798925,4.911988,4.773799,4.899426,2.674880,965164
1979-08-16,4.899426,4.974802,4.886863,4.899426,2.674880,1568143
1979-08-17,4.899426,4.974802,4.886863,4.974802,2.716031,902478
1979-08-20,4.974802,5.075303,4.937114,5.075303,2.770903,528353
1979-08-21,5.075303,5.112990,4.987364,5.012489,2.736607,368155
1979-08-22,4.974802,4.974802,4.924551,4.962239,2.709174,238803
1979-08-23,4.962239,4.962239,4.874301,4.899426,2.674880,337310
1979-08-24,4.899426,4.937114,4.886863,4.911988,2.681740,380096
1979-08-27,4.949676,5.012489,4.949676,4.974802,2.716031,219898
1979-08-28,4.974802,4.974802,4.911988,4.924551,2.688597,110447
1979-08-29,4.924551,4.937114,4.899426,4.899426,2.674880,317410
1979-08-30,4.899426,4.911988,4.824050,4.824050,2.633729,427856
1979-08-31,4.849175,4.899426,4.849175,4.886863,2.668021,337310
1979-09-04,4.886863,4.886863,4.824050,4.849175,2.647444,282584
1979-09-05,4.849175,4.849175,4.761237,4.824050,2.633729,739296
1979-09-06,4.824050,4.849175,4.798925,4.849175,2.647444,469647
1979-09-07,4.849175,4.911988,4.798925,4.874301,2.661164,512432
1979-09-10,4.874301,4.924551,4.836613,4.924551,2.688597,700490
1979-09-11,4.899426,4.899426,4.836613,4.836613,2.640587,1030835
1979-09-12,4.836613,4.924551,4.824050,4.874301,2.661164,922378
1979-09-13,4.874301,5.025052,4.861738,4.999927,2.729749,1342275
1979-09-14,4.999927,5.050177,4.974802,5.025052,2.743466,540293
1979-09-17,5.025052,5.112990,4.987364,4.999927,2.729749,826857
1979-09-18,4.999927,5.025052,4.937114,4.987364,2.722890,227858
1979-09-19,4.962239,4.962239,4.911988,4.911988,2.681740,388056
1979-09-20,4.911988,5.100428,4.824050,5.100428,2.784618,415916
1979-09-21,5.100428,5.188366,5.087865,5.150678,2.812053,955214
1979-09-24,5.150678,5.163241,5.125553,5.125553,2.798335,385071
1979-09-25,5.125553,5.251179,5.087865,5.200929,2.856289,1064666
1979-09-26,5.200929,5.213492,5.163241,5.175804,2.842490,569148
1979-09-27,5.175804,5.276305,5.150678,5.263742,2.890786,869643
1979-09-28,5.263742,5.263742,5.226054,5.238617,2.876987,213928
1979-10-01,5.226054,5.226054,5.087865,5.175804,2.842490,573128
1979-10-02,5.175804,5.376806,5.150678,5.376806,2.952877,2120376
1979-10-03,5.389368,5.477307,5.389368,5.452182,2.994274,1586053
1979-10-04,5.452182,5.552683,5.414494,5.540120,3.042569,1131332
1979-10-05,5.540120,5.577808,5.464744,5.477307,3.008075,558203
1979-10-08,5.477307,5.489869,5.301430,5.301430,2.911484,457707
1979-10-09,5.263742,5.263742,4.974802,4.974802,2.732102,1480582
1979-10-10,4.974802,5.012489,4.773799,5.012489,2.752802,943274
1979-10-11,5.012489,5.112990,4.924551,4.949676,2.718304,680590
1979-10-12,4.949676,4.987364,4.824050,4.824050,2.649312,741286
1979-10-15,4.824050,4.886863,4.824050,4.824050,2.649312,1061681
1979-10-16,4.824050,4.849175,4.723549,4.723549,2.594117,357210
1979-10-17,4.723549,4.798925,4.648173,4.710986,2.587218,1452721
1979-10-18,4.710986,4.761237,4.685861,4.736112,2.601017,437806
1979-10-19,4.673298,4.673298,4.459734,4.459734,2.449233,921383
1979-10-22,4.447171,4.447171,4.283857,4.447171,2.442333,1491527
1979-10-23,4.447171,4.509984,4.409483,4.497422,2.469932,523378
1979-10-24,4.522547,4.623048,4.522547,4.572797,2.511327,386066
1979-10-25,4.572797,4.648173,4.547672,4.635611,2.545823,318405
1979-10-26,4.648173,4.710986,4.648173,4.710986,2.587218,101491
1979-10-29,4.723549,4.824050,4.723549,4.811487,2.642412,228853
1979-10-30,4.836613,4.937114,4.836613,4.924551,2.704505,487557
1979-10-31,4.924551,4.949676,4.824050,4.824050,2.649312,487557
1979-11-01,4.824050,4.861738,4.798925,4.836613,2.656211,79601
1979-11-02,4.836613,4.874301,4.836613,4.874301,2.676910,295519
1979-11-05,4.836613,4.836613,4.773799,4.773799,2.621714,316415
1979-11-06,4.773799,4.773799,4.685861,4.698424,2.580319,264674
1979-11-07,4.698424,4.698424,4.597923,4.610485,2.532025,263679
1979-11-08,4.635611,4.710986,4.635611,4.648173,2.552721,76616
1979-11-09,4.673298,4.786362,4.673298,4.786362,2.628614,270644
1979-11-12,4.836613,5.025052,4.836613,4.987364,2.739002,359200
1979-11-13,4.987364,5.012489,4.924551,4.937114,2.711405,260694
1979-11-14,4.937114,4.949676,4.861738,4.924551,2.704505,610939
1979-11-15,4.924551,4.999927,4.924551,4.924551,2.704505,673625
1979-11-16,4.924551,4.962239,4.824050,4.924551,2.704505,285569
1979-11-19,4.924551,4.937114,4.886863,4.899426,2.690707,128357
1979-11-20,4.899426,4.911988,4.824050,4.824050,2.649312,396016
1979-11-21,4.824050,4.824050,4.723549,4.824050,2.649312,302484
1979-11-23,4.849175,4.937114,4.849175,4.924551,2.704505,173133
1979-11-26,4.949676,4.999927,4.949676,4.962239,2.725204,821882
1979-11-27,4.962239,5.012489,4.949676,4.949676,2.718304,224873
1979-11-28,4.949676,4.974802,4.886863,4.924551,2.704505,1080586
1979-11-29,4.924551,4.949676,4.874301,4.937114,2.711405,987054
1979-11-30,4.937114,5.037615,4.911988,4.987364,2.739002,643774
1979-12-03,4.987364,4.987364,4.949676,4.949676,2.718304,350245
1979-12-04,4.962239,5.125553,4.962239,5.125553,2.814893,1166157
1979-12-05,5.125553,5.238617,5.125553,5.200929,2.856289,1007950
1979-12-06,5.200929,5.200929,5.125553,5.175804,2.842490,699495
1979-12-07,5.175804,5.213492,5.125553,5.125553,2.814893,796012
1979-12-10,5.125553,5.138116,5.050177,5.075303,2.787297,1253718
1979-12-11,5.075303,5.100428,5.037615,5.050177,2.773498,769146
1979-12-12,5.050177,5.087865,5.012489,5.037615,2.766599,279599
1979-12-13,5.037615,5.037615,4.949676,5.012489,2.752802,473627
1979-12-14,5.012489,5.226054,5.012489,5.175804,2.842490,589049
1979-12-17,5.175804,5.313993,5.175804,5.226054,2.870089,636809
1979-12-18,5.226054,5.226054,5.100428,5.100428,2.801094,537308
1979-12-19,5.100428,5.200929,5.100428,5.188366,2.849391,435816
1979-12-20,5.213492,5.251179,5.213492,5.238617,2.876987,439796
1979-12-21,5.238617,5.276305,5.213492,5.213492,2.863189,302484
1979-12-24,5.213492,5.226054,5.188366,5.200929,2.856289,273629
1979-12-26,5.200929,5.200929,5.125553,5.200929,2.875738,295519
1979-12-27,5.200929,5.213492,5.175804,5.175804,2.861845,106467
1979-12-28,5.175804,5.200929,5.125553,5.175804,2.861845,146267
1979-12-31,5.175804,5.188366,5.138116,5.138116,2.841008,114427
1980-01-02,5.138116,5.150678,4.824050,4.824050,2.667352,1043770
1980-01-03,4.811487,4.811487,4.673298,4.723549,2.611783,1015910
1980-01-04,4.723549,4.924551,4.723549,4.874301,2.695138,501487
1980-01-07,4.874301,5.075303,4.874301,4.999927,2.764599,305469
1980-01-08,5.100428,5.477307,5.100428,5.452182,3.014664,709445
1980-01-09,5.452182,5.477307,5.376806,5.401931,2.986878,1220883
1980-01-10,5.401931,5.489869,5.364243,5.477307,3.028557,541288
1980-01-11,5.477307,5.502432,5.351680,5.376806,2.972985,556213
1980-01-14,5.376806,5.414494,5.326555,5.414494,2.993826,554223
1980-01-15,5.414494,5.514995,5.364243,5.514995,3.049394,1300484
1980-01-16,5.628058,5.690871,5.628058,5.653184,3.125804,1689535
1980-01-17,5.653184,5.678309,5.565245,5.602933,3.098019,662680
1980-01-18,5.602933,5.628058,5.577808,5.590370,3.091070,497507
1980-01-21,5.590370,5.715997,5.577808,5.715997,3.160536,414921
1980-01-22,5.715997,5.803935,5.640621,5.640621,3.118855,973124
1980-01-23,5.640621,5.690871,5.602933,5.665746,3.132751,788052
1980-01-24,5.665746,5.665746,5.540120,5.552683,3.070232,2635794
1980-01-25,5.552683,5.628058,5.489869,5.628058,3.111909,796012
1980-01-28,5.653184,5.954687,5.653184,5.954687,3.292511,2721365
1980-01-29,5.954687,6.130564,5.904436,6.004937,3.320295,2321369
1980-01-30,6.004937,6.004937,5.879311,5.879311,3.250834,1912418
1980-01-31,5.904436,6.030063,5.904436,5.904436,3.264726,1474612
1980-02-01,5.904436,5.954687,5.829060,5.929561,3.278620,1370135
1980-02-04,5.929561,5.979812,5.929561,5.954687,3.292511,603974
1980-02-05,5.954687,5.979812,5.904436,5.967249,3.299459,535318
1980-02-06,5.992375,6.205939,5.992375,6.205939,3.431436,1119391
1980-02-07,6.218502,6.394379,6.218502,6.218502,3.438382,1533317
1980-02-08,6.218502,6.268752,6.143126,6.193377,3.424490,464672
1980-02-11,6.193377,6.231065,6.042625,6.055188,3.348082,307459
1980-02-12,6.055188,6.067750,5.879311,5.942124,3.285564,938299
1980-02-13,6.105438,6.243627,6.105438,6.180814,3.417544,1492522
1980-02-14,6.180814,6.268752,5.929561,5.979812,3.306406,2148236
1980-02-15,5.979812,5.992375,5.904436,5.929561,3.278620,591039
1980-02-19,5.916999,5.916999,5.791373,5.829060,3.223051,997005
1980-02-20,5.829060,5.854186,5.778810,5.803935,3.209156,479597
1980-02-21,5.829060,5.954687,5.829060,5.854186,3.236942,1395010
1980-02-22,5.866748,5.967249,5.866748,5.929561,3.278620,259699
1980-02-25,5.891874,5.891874,5.829060,5.829060,3.223051,668650
1980-02-26,5.829060,5.841623,5.778810,5.791373,3.202210,525368
1980-02-27,5.791373,5.829060,5.628058,5.628058,3.111909,490542
1980-02-28,5.628058,5.678309,5.552683,5.615496,3.104966,388056
1980-02-29,5.615496,5.653184,5.540120,5.653184,3.125804,445767
1980-03-03,5.653184,5.678309,5.577808,5.577808,3.084127,527358
1980-03-04,5.577808,5.602933,5.489869,5.527557,3.056339,1105461
1980-03-05,5.527557,5.527557,5.389368,5.389368,2.979931,1188047
1980-03-06,5.389368,5.439619,5.364243,5.414494,2.993826,376116
1980-03-07,5.427056,5.502432,5.427056,5.477307,3.028557,869643
1980-03-10,5.489869,5.577808,5.489869,5.577808,3.084127,332335
1980-03-11,5.615496,5.841623,5.615496,5.841623,3.229996,238803
1980-03-12,5.841623,5.879311,5.653184,5.690871,3.146642,318405
1980-03-13,5.690871,5.778810,5.590370,5.628058,3.111909,341290
1980-03-14,5.628058,5.803935,5.527557,5.653184,3.125804,494522
1980-03-17,5.628058,5.628058,5.414494,5.427056,3.000768,1149242
1980-03-18,5.414494,5.414494,5.238617,5.351680,2.959092,1066656
1980-03-19,5.351680,5.389368,5.288867,5.326555,2.945201,414921
1980-03-20,5.313993,5.313993,5.226054,5.276305,2.917417,829842
1980-03-21,5.238617,5.238617,5.163241,5.163241,2.854900,689545
1980-03-24,5.125553,5.125553,4.937114,4.937114,2.748592,615914
1980-03-25,4.937114,5.050177,4.911988,4.999927,2.783562,793027
1980-03-26,5.025052,5.138116,5.025052,5.025052,2.797549,955214
1980-03-27,4.924551,4.924551,4.736112,4.899426,2.727611,599994
1980-03-28,4.924551,5.226054,4.924551,5.213492,2.902457,448752
1980-03-31,5.226054,5.351680,5.226054,5.238617,2.916446,847752
1980-04-01,5.200929,5.200929,5.075303,5.125553,2.853501,490542
1980-04-02,5.125553,5.138116,5.025052,5.112990,2.846508,285569
1980-04-03,5.112990,5.175804,5.100428,5.138116,2.860494,270644
1980-04-07,5.100428,5.100428,4.685861,4.685861,2.608716,846757
1980-04-08,4.685861,4.886863,4.685861,4.849175,2.699634,747256
1980-04-09,4.874301,4.962239,4.874301,4.899426,2.727611,1207948
1980-04-10,4.899426,4.949676,4.899426,4.949676,2.755586,381091
1980-04-11,4.949676,4.949676,4.861738,4.861738,2.706628,1058695
1980-04-14,4.836613,4.836613,4.748674,4.773799,2.657670,208953
1980-04-15,4.773799,4.824050,4.761237,4.761237,2.650677,278604
1980-04-16,4.761237,4.798925,4.572797,4.597923,2.559760,598004
1980-04-17,4.597923,4.597923,4.509984,4.522547,2.517795,744271
1980-04-18,4.522547,4.547672,4.271294,4.321545,2.405892,877603
1980-04-21,4.271294,4.271294,4.133105,4.158231,2.314973,576113
1980-04-22,4.271294,4.396921,4.271294,4.371795,2.433868,1173122
1980-04-23,4.422046,4.623048,4.422046,4.522547,2.517795,2746240
1980-04-24,4.522547,4.648173,4.484859,4.648173,2.587734,970139
1980-04-25,4.648173,4.660736,4.547672,4.660736,2.594727,304474
1980-04-28,4.660736,4.962239,4.660736,4.836613,2.692642,777106
1980-04-29,4.824050,4.824050,4.773799,4.786362,2.664665,490542
1980-04-30,4.786362,4.824050,4.773799,4.811487,2.678653,263679
1980-05-01,4.811487,4.811487,4.648173,4.648173,2.587734,678600
1980-05-02,4.648173,4.648173,4.610485,4.635611,2.580738,414921
1980-05-05,4.635611,4.648173,4.560235,4.648173,2.587734,741286
1980-05-06,4.648173,4.736112,4.610485,4.623048,2.573746,589049
1980-05-07,4.623048,4.698424,4.535110,4.660736,2.594727,610939
1980-05-08,4.660736,4.698424,4.522547,4.522547,2.517795,288554
1980-05-09,4.522547,4.547672,4.447171,4.472296,2.489820,690540
1980-05-12,4.472296,4.497422,4.422046,4.497422,2.503807,377111
1980-05-13,4.522547,4.673298,4.522547,4.648173,2.587734,1199988
1980-05-14,4.648173,4.660736,4.547672,4.572797,2.545771,209948
1980-05-15,4.585360,4.723549,4.585360,4.660736,2.594727,319400
1980-05-16,4.660736,4.660736,4.623048,4.635611,2.580738,600989
1980-05-19,4.635611,4.673298,4.623048,4.648173,2.587734,785066
1980-05-20,4.685861,4.736112,4.685861,4.710986,2.622704,481587
1980-05-21,4.710986,4.710986,4.673298,4.673298,2.601722,199998
1980-05-22,4.673298,4.736112,4.673298,4.736112,2.636691,504472
1980-05-23,4.736112,4.773799,4.698424,4.723549,2.629697,1792021
1980-05-27,4.723549,4.761237,4.685861,4.723549,2.629697,503477
1980-05-28,4.723549,4.836613,4.673298,4.824050,2.685649,2659674
1980-05-29,4.824050,4.849175,4.685861,4.685861,2.608716,1019890
1980-05-30,4.685861,4.761237,4.635611,4.761237,2.650677,547258
1980-06-02,4.761237,4.861738,4.748674,4.786362,2.664665,182088
1980-06-03,4.786362,4.874301,4.710986,4.710986,2.622704,445767
1980-06-04,4.710986,4.861738,4.685861,4.861738,2.706628,806957
1980-06-05,4.861738,4.886863,4.761237,4.761237,2.650677,694520
1980-06-06,4.761237,4.786362,4.710986,4.710986,2.622704,714420
1980-06-09,4.698424,4.698424,4.623048,4.660736,2.594727,444772
1980-06-10,4.660736,4.824050,4.597923,4.773799,2.657670,658700
1980-06-11,4.773799,4.924551,4.773799,4.874301,2.713625,594024
1980-06-12,4.874301,4.899426,4.824050,4.899426,2.727611,636809
1980-06-13,4.899426,4.937114,4.874301,4.937114,2.748592,296514
1980-06-16,4.937114,4.937114,4.886863,4.911988,2.734606,290544
1980-06-17,4.911988,4.911988,4.861738,4.874301,2.713625,437806
1980-06-18,4.874301,4.886863,4.824050,4.849175,2.699634,507457
1980-06-19,4.849175,4.874301,4.736112,4.736112,2.636691,268654
1980-06-20,4.736112,4.761237,4.660736,4.761237,2.670512,585069
1980-06-23,4.761237,4.786362,4.736112,4.761237,2.670512,78606
1980-06-24,4.761237,4.824050,4.748674,4.811487,2.698698,573128
1980-06-25,4.824050,4.924551,4.824050,4.924551,2.762114,296514
1980-06-26,4.924551,4.987364,4.924551,4.937114,2.769159,552233
1980-06-27,4.911988,4.911988,4.836613,4.911988,2.755069,819892
1980-06-30,4.911988,4.924551,4.836613,4.836613,2.712790,462682
1980-07-01,4.861738,4.974802,4.861738,4.937114,2.769159,392036
1980-07-02,4.949676,5.050177,4.949676,5.012489,2.811437,570143
1980-07-03,5.012489,5.150678,4.974802,5.150678,2.888945,2579078
1980-07-07,5.175804,5.251179,5.175804,5.200929,2.917129,759196
1980-07-08,5.200929,5.251179,5.163241,5.175804,2.903037,764171
1980-07-09,5.175804,5.301430,5.175804,5.200929,2.917129,445767
1980-07-10,5.200929,5.301430,5.188366,5.276305,2.959408,470642
1980-07-11,5.276305,5.351680,5.251179,5.326555,2.987590,720391
1980-07-14,5.326555,5.427056,5.301430,5.427056,3.043959,1219888
1980-07-15,5.427056,5.439619,5.301430,5.301430,2.973500,739296
1980-07-16,5.301430,5.364243,5.276305,5.301430,2.973500,635814
1980-07-17,5.301430,5.439619,5.301430,5.439619,3.051009,674620
1980-07-18,5.527557,5.653184,5.527557,5.640621,3.163746,1442771
1980-07-21,5.628058,5.628058,5.477307,5.552683,3.114422,1292524
1980-07-22,5.552683,5.577808,5.514995,5.540120,3.107376,1072626
1980-07-23,5.502432,5.502432,5.376806,5.401931,3.029869,1280584
1980-07-24,5.401931,5.427056,5.301430,5.326555,2.987590,741286
1980-07-25,5.326555,5.376806,5.301430,5.351680,3.001683,289549
1980-07-28,5.351680,5.414494,5.326555,5.364243,3.008731,1045760
1980-07-29,5.389368,5.427056,5.389368,5.427056,3.043959,1035810
1980-07-30,5.427056,5.527557,5.427056,5.464744,3.065100,3384045
1980-07-31,5.464744,5.577808,5.326555,5.452182,3.058053,1623864
1980-08-01,5.414494,5.414494,5.288867,5.313993,2.980546,1293519
1980-08-04,5.301430,5.301430,5.226054,5.251179,2.945314,1605954
1980-08-05,5.251179,5.301430,5.238617,5.251179,2.945314,1276604
1980-08-06,5.251179,5.351680,5.238617,5.351680,3.001683,1212923
1980-08-07,5.351680,5.401931,5.351680,5.376806,3.015775,2384055
1980-08-08,5.464744,5.590370,5.464744,5.527557,3.100330,3045740
1980-08-11,5.527557,5.715997,5.489869,5.703434,3.198977,1135312
1980-08-12,5.778810,6.004937,5.778810,5.854186,3.283534,1383070
1980-08-13,5.829060,5.829060,5.653184,5.665746,3.177841,2252713
1980-08-14,5.665746,5.929561,5.653184,5.904436,3.311716,1374115
1980-08-15,5.904436,6.004937,5.904436,5.979812,3.353995,989044
1980-08-18,5.979812,5.992375,5.778810,5.778810,3.241255,1720380
1980-08-19,5.778810,5.829060,5.678309,5.703434,3.198977,639794
1980-08-20,5.753685,5.904436,5.753685,5.891874,3.304671,856708
1980-08-21,5.891874,5.979812,5.891874,5.967249,3.346949,568153
1980-08-22,6.030063,6.306440,6.030063,6.180814,3.466734,3224842
1980-08-25,6.180814,6.180814,5.992375,6.030063,3.382178,667655
1980-08-26,6.030063,6.205939,6.004937,6.105438,3.424456,1062676
1980-08-27,6.105438,6.130564,6.017500,6.017500,3.375134,1232823
1980-08-28,5.992375,5.992375,5.778810,5.791373,3.248302,820887
1980-08-29,5.778810,5.778810,5.703434,5.728559,3.213070,1639784
1980-09-02,5.728559,5.728559,5.678309,5.715997,3.206026,998995
1980-09-03,5.715997,5.879311,5.703434,5.854186,3.283534,1241778
1980-09-04,5.891874,6.067750,5.891874,5.929561,3.325809,1380085
1980-09-05,5.942124,6.067750,5.942124,6.004937,3.368088,539298
1980-09-08,6.004937,6.017500,5.728559,5.728559,3.213070,497507
1980-09-09,5.728559,5.879311,5.628058,5.841623,3.276487,852727
1980-09-10,5.879311,6.017500,5.879311,5.979812,3.353995,1403966
1980-09-11,5.979812,6.017500,5.954687,5.979812,3.353995,488552
1980-09-12,5.979812,5.979812,5.829060,5.904436,3.311716,918398
1980-09-15,5.904436,6.004937,5.766247,5.979812,3.353995,427856
1980-09-16,6.017500,6.205939,6.017500,6.168251,3.459688,1411926
1980-09-17,6.231065,6.381816,6.231065,6.356691,3.565379,611934
1980-09-18,6.419504,6.607943,6.419504,6.469755,3.628798,1780081
1980-09-19,6.469755,6.746132,6.444629,6.746132,3.783814,1381080
1980-09-22,6.746132,7.035073,6.532568,6.959697,3.903596,1330334
1980-09-23,6.959697,6.997385,6.633069,6.708445,3.781789,927354
1980-09-24,6.708445,6.783820,6.607943,6.721007,3.788869,696510
1980-09-25,6.721007,6.783820,6.520005,6.582818,3.710967,984069
1980-09-26,6.494880,6.494880,6.256190,6.256190,3.526835,1387050
1980-09-29,6.218502,6.218502,6.105438,6.105438,3.441851,941284
1980-09-30,6.130564,6.381816,6.130564,6.381816,3.597656,1027850
1980-10-01,6.369254,6.369254,6.155689,6.306440,3.555163,944269
1980-10-02,6.306440,6.394379,6.306440,6.394379,3.604737,1029840
1980-10-03,6.406941,6.620506,6.406941,6.582818,3.710967,492532
1980-10-06,6.633069,6.909447,6.633069,6.909447,3.895099,639794
1980-10-07,6.909447,7.009948,6.846633,6.909447,3.895099,781086
1980-10-08,6.909447,6.959697,6.834071,6.896884,3.888016,685565
1980-10-09,6.896884,6.922009,6.746132,6.746132,3.803033,586064
1980-10-10,6.746132,6.771258,6.670757,6.695882,3.774705,466662
1980-10-13,6.695882,6.733570,6.607943,6.733570,3.795952,276614
1980-10-14,6.733570,6.871759,6.733570,6.746132,3.803033,811932
1980-10-15,6.746132,6.984822,6.721007,6.984822,3.937593,669645
1980-10-16,7.072761,7.236075,7.072761,7.072761,3.987168,1786051
1980-10-17,7.072761,7.110449,6.959697,6.984822,3.937593,895513
1980-10-20,6.947135,6.947135,6.834071,6.947135,3.916346,596014
1980-10-21,6.947135,7.072761,6.934572,6.984822,3.937593,1185062
1980-10-22,6.984822,7.160699,6.984822,7.135574,4.022577,855713
1980-10-23,7.135574,7.236075,6.947135,6.947135,3.916346,607954
1980-10-24,6.922009,6.922009,6.821508,6.859196,3.866770,596014
1980-10-27,6.859196,6.859196,6.783820,6.821508,3.845525,767156
1980-10-28,6.821508,6.821508,6.683319,6.708445,3.781789,1248743
1980-10-29,6.733570,6.808946,6.733570,6.771258,3.817199,645764
1980-10-30,6.658194,6.658194,6.231065,6.231065,3.512673,1211928
1980-10-31,6.293878,6.557693,6.293878,6.507442,3.668476,1410931
1980-11-03,6.545130,6.834071,6.545130,6.808946,3.838444,415916
1980-11-05,7.047636,7.638079,7.047636,7.135574,4.022577,3291508
1980-11-06,7.085323,7.085323,6.934572,6.972260,3.930512,956209
1980-11-07,6.972260,6.997385,6.909447,6.922009,3.902183,718401
1980-11-10,6.896884,6.896884,6.783820,6.896884,3.888016,504472
1980-11-11,6.922009,6.984822,6.922009,6.934572,3.909265,328355
1980-11-12,6.934572,7.261200,6.884321,7.236075,4.079233,1764161
1980-11-13,7.261200,7.462202,7.261200,7.462202,4.206707,1469637
1980-11-14,7.462202,7.663204,7.311451,7.537578,4.249197,1980079
1980-11-17,7.537578,7.738580,7.399389,7.738580,4.362509,765166
1980-11-18,7.813956,7.989833,7.813956,7.977270,4.497070,768151
1980-11-19,7.977270,8.115459,7.901894,7.989833,4.504152,830837
1980-11-20,7.989833,8.027521,7.864207,8.027521,4.525398,901483
1980-11-21,8.027521,8.090334,7.952145,7.952145,4.482905,1139292
1980-11-24,7.952145,8.027521,7.801393,8.027521,4.525398,591039
1980-11-25,8.027521,8.215960,8.027521,8.115459,4.574972,744271
1980-11-26,8.115459,8.442088,8.052646,8.391837,4.730773,619894
1980-11-28,8.341586,8.341586,8.190835,8.253648,4.652874,500492
1980-12-01,8.241085,8.241085,7.939582,7.939582,4.475824,680590
1980-12-02,7.939582,8.040083,7.713455,7.813956,4.405001,984069
1980-12-03,7.738580,7.738580,7.638079,7.663204,4.320022,667655
1980-12-04,7.663204,7.726018,7.575266,7.587829,4.277530,663675
1980-12-05,7.587829,7.612954,7.512453,7.537578,4.249197,743276
1980-12-08,7.449640,7.449640,7.185824,7.185824,4.050903,856708
1980-12-09,7.160699,7.160699,7.035073,7.160699,4.036741,1954209
1980-12-10,7.160699,7.248638,7.035073,7.035073,3.965918,684570
1980-12-11,7.035073,7.110449,6.884321,6.972260,3.930512,2010924
1980-12-12,7.022510,7.261200,7.022510,7.236075,4.079233,688550
1980-12-15,7.286326,7.411952,7.286326,7.311451,4.121724,631834
1980-12-16,7.311451,7.424514,7.085323,7.198387,4.057985,1269639
1980-12-17,7.085323,7.085323,6.934572,7.072761,3.987168,1326354
1980-12-18,7.072761,7.135574,7.035073,7.035073,3.965918,1247748
1980-12-19,7.022510,7.022510,6.871759,6.896884,3.888016,1650729
1980-12-22,6.896884,6.959697,6.834071,6.947135,3.939309,1248743
1980-12-23,6.934572,6.934572,6.834071,6.859196,3.889441,433826
1980-12-24,6.909447,6.972260,6.909447,6.959697,3.946429,252734
1980-12-26,7.035073,7.261200,7.035073,7.261200,4.117392,189053
1980-12-29,7.261200,7.261200,7.060198,7.060198,4.003418,161192
1980-12-30,7.060198,7.223512,7.060198,7.223512,4.096023,312435
1980-12-31,7.236075,7.336576,7.236075,7.336576,4.160138,355220
1981-01-02,7.336576,7.336576,7.236075,7.261200,4.117392,372135
1981-01-05,7.261200,7.311451,7.210950,7.236075,4.103150,566163
1981-01-06,7.236075,7.236075,7.022510,7.085323,4.017664,1016905
1981-01-07,6.984822,6.984822,6.871759,6.922009,3.925058,1897493
1981-01-08,6.922009,6.934572,6.846633,6.859196,3.889441,594024
1981-01-09,6.859196,6.934572,6.783820,6.783820,3.846700,806957
1981-01-12,6.783820,6.846633,6.607943,6.645631,3.768343,2358185
1981-01-13,6.595381,6.595381,6.507442,6.545130,3.711354,1060686
1981-01-14,6.545130,6.620506,6.532568,6.532568,3.704232,409946
1981-01-15,6.532568,6.557693,6.494880,6.557693,3.718477,272634
1981-01-16,6.557693,6.633069,6.557693,6.607943,3.746971,212933
1981-01-19,6.607943,6.633069,6.545130,6.545130,3.711354,492532
1981-01-20,6.545130,6.633069,6.532568,6.532568,3.704232,344275
1981-01-21,6.532568,6.557693,6.457192,6.520005,3.697106,496512
1981-01-22,6.520005,6.557693,6.494880,6.532568,3.704232,514423
1981-01-23,6.532568,6.670757,6.532568,6.645631,3.768343,362185
1981-01-26,6.645631,6.645631,6.532568,6.645631,3.768343,363180
1981-01-27,6.670757,6.746132,6.670757,6.733570,3.818209,271639
1981-01-28,6.783820,6.821508,6.783820,6.796383,3.853824,188058
1981-01-29,6.783820,6.783820,6.733570,6.746132,3.825330,262684
